,index,ident,year,country,year1,countryyear,country3,year11,gdpg,gdp,bb,infl,sacw,govc,ethnf,assas,icrge,m2_1,ssa,easia,lpop,egypt,centam,frz,arms_1,dn1900,eda,beda,meda,wbeda,popdep,lgdp,bb100,infl100,ethnf100,ethnfassas,year2,year3,year4,year5,year6,year7,yearid,policy,edapolicy,eda2policy,gambia6,lgdp2
86,417.0,60.0,4.0,GHANA,1978-81,GHA4,GHA,1.0,-0.895440306451345,1027.0,-6.528986616926637,54.04161901189217,0.0,10.384271104523457,71.0,0.0,3.695313,26.05025473288926,1.0,0.0,16.18511858338881,0.0,0.0,0.0,1.6,0.0,1.300933513174951,0.887320349670531,0.41361316350442007,0.05758255666674524,91.36337499999999,6.934397209928558,-0.06528986616926637,0.5404161901189217,0.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.07554579898990976,0.09828006168555198,0.12785582592363604,0.0,6.9650803456014065
87,418.0,60.0,5.0,GHANA,1982-85,GHA5,GHA,2.0,-3.0525001245577332,795.0,-3.0719180263036523,35.871756029726775,0.25,7.249961600136151,71.0,0.0,3.695313,20.16356428014639,1.0,0.0,16.31510465058748,0.0,0.0,0.0,2.475,0.0,1.5616251340863934,0.9050099993302151,0.6566151347561785,0.3095267935590217,92.13914999999999,6.678342114654332,-0.030719180263036522,0.35871756029726776,0.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.1053613643991111,1.7261600888936806,2.6956149802731746,0.0,6.9650803456014065
88,419.0,60.0,6.0,GHANA,1986-89,GHA6,GHA,3.0,1.790826886651331,807.0,0.42534997536857083,26.312718850736893,1.0,10.072299929959321,71.0,0.0,3.695313,13.475415495017973,1.0,0.0,16.44706121142585,0.0,0.0,0.0,1.325,0.0,3.660423019912482,1.4886541862790446,2.171768833633437,1.1675924881470474,92.825975,6.693323668269949,0.0042534997536857085,0.26312718850736894,0.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0958423461055964,11.332092589704791,41.48025257913507,0.0,6.9650803456014065
89,420.0,60.0,7.0,GHANA,1990-93,GHA7,GHA,4.0,1.0361400626335282,902.0,-1.396516275178758,20.028113650489267,1.0,10.062285275516828,71.0,0.0,3.695313,14.845801482695162,1.0,0.0,16.570657426587534,0.0,0.0,0.0,2.225,0.0,2.949807828386236,1.4791484259041334,1.4706594024821025,0.7762863959866094,93.0077,6.804614520062624,-0.013965162751787582,0.20028113650489268,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0589994096392537,9.023460405582744,26.617474143521218,0.0,6.9650803456014065
90,436.0,63.0,2.0,GUATEMALA,1970-73,GTM2,GTM,4.0,3.3924862427640923,2028.0,-1.44599817748477,3.8286464429927447,0.0,7.2279542983435086,64.0,3.25,2.841146,17.546428235398828,0.0,0.0,15.514888803804277,0.0,1.0,0.0,0.333,1.0,0.29874633740693973,0.27144704549895277,0.027299291907987033,-0.0013044558212698977,94.88524999999998,7.614805364711073,-0.014459981774847702,0.03828646442992745,0.64,2.08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1254938845609745,0.3362371757865002,0.10044962476627028,0.0,7.614805364711073
91,437.0,63.0,3.0,GUATEMALA,1974-77,GTM3,GTM,5.0,2.9238827323358807,2260.0,-1.1465405356088871,12.360002665612091,0.0,6.66975874662176,64.0,0.25,2.841146,20.65548307852682,0.0,0.0,15.625427511132296,0.0,1.0,0.0,1.825,1.0,0.3258652359336191,0.24716734085753717,0.07869789507608192,-0.00433300306569158,94.4805,7.723120092266331,-0.011465405356088872,0.12360002665612091,0.64,0.16,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.026716575070182,0.33457123897220226,0.10902513572427994,0.0,7.614805364711073
92,438.0,63.0,4.0,GUATEMALA,1978-81,GTM4,GTM,6.0,0.6746570425671505,2576.0,-3.5104698576644164,9.952509447943225,0.0,7.521786814763004,64.0,11.5,2.841146,22.549991575579952,0.0,0.0,15.736257832087498,0.0,1.0,0.0,1.175,1.0,0.33462569720660873,0.19286649777358528,0.14175919943302345,-0.005097938834588199,95.017475,7.853993087224244,-0.03510469857664417,0.09952509447943225,0.64,7.36,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.898564294153066,0.300682703415934,0.10061615926852485,0.0,7.614805364711073
93,439.0,63.0,5.0,GUATEMALA,1982-85,GTM5,GTM,7.0,-4.391120736537069,2349.0,-3.1062461834524204,6.306861982802026,0.0,7.491125839973423,64.0,1.75,2.841146,22.33733191728656,0.0,0.0,15.848564843053488,0.0,1.0,0.0,0.525,1.0,0.39484205227022834,0.26522626479804884,0.12961578747217947,-0.002827605776473109,95.357525,7.761744984658913,-0.031062461834524203,0.06306861982802026,0.64,1.12,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.9772024727335233,0.3858406298176462,0.1523461061264369,0.0,7.614805364711073
94,440.0,63.0,6.0,GUATEMALA,1986-89,GTM6,GTM,8.0,-0.055781106207009046,2037.0,-1.7451888025475952,16.03027774917587,0.5,7.718855687475437,64.0,0.0,2.841146,25.709037467055218,0.0,0.0,15.96287093622868,0.0,1.0,0.0,1.7,1.0,0.8908901998820613,0.7397184229797111,0.15117177690235029,-0.004115453331185147,95.015625,7.619233416226805,-0.017451888025475953,0.1603027774917587,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0127257193099393,1.7931176183837974,1.597470913453987,0.0,7.614805364711073
95,441.0,63.0,7.0,GUATEMALA,1990-93,GTM7,GTM,1.0,0.9107408866286137,2127.0,-0.3968348837014673,20.97585527735424,1.0,6.1385116015012064,64.0,4.75,2.841146,24.20065109221271,0.0,0.0,16.078152697051966,0.0,1.0,0.0,0.6,1.0,0.7212087586075423,0.5740206094507073,0.14718814915683504,-0.0035535820726942313,93.663025,7.6624678152002375,-0.003968348837014673,0.20975855277354238,0.64,3.04,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.1141774147490007,2.2459720273747723,1.6198146977302244,0.0,7.614805364711073
96,457.0,66.0,2.0,GUYANA,1970-73,GUY2,GUY,1.0,0.7963295084984168,1816.0,-8.291387997039138,4.104376354430617,0.0,19.818466564503073,58.0,0.0,2.841146,29.2486907910501,0.0,0.0,13.482036871195604,0.0,0.0,0.0,0.0,0.0,1.3341055465408855,1.1340355212699418,0.20007002527094378,-0.000757149868997258,100.74704999999999,7.504391559161238,-0.08291387997039137,0.04104376354430617,0.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6530720266666474,0.8712670130666714,1.1623621546503566,0.0,7.504391559161238
97,458.0,66.0,3.0,GUYANA,1974-77,GUY3,GUY,2.0,2.98227798251105,1935.0,-12.06794700504182,10.055427361159254,0.0,22.64057759734438,58.0,0.0,2.841146,35.08969314043401,0.0,0.0,13.509583724112849,0.0,0.0,0.0,0.0,0.0,1.046527167412003,0.8260758238373918,0.2204513435746111,0.04453631413466299,90.00857500000001,7.5678626054638825,-0.1206794700504182,0.10055427361159254,0.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.3113661086539922,0.3258530917177604,0.34101411306783136,0.0,7.504391559161238
98,459.0,66.0,4.0,GUYANA,1978-81,GUY4,GUY,3.0,-0.942971891089206,1873.0,-23.437488069402114,15.916289602285161,0.0,25.712626006008556,58.0,1.0,2.841146,40.224417118454994,0.0,0.0,13.536766092512805,0.0,0.0,0.0,0.0,0.0,2.934110702505146,1.4620150829675043,1.4720956195376416,0.27151003145114505,81.52262499999999,7.5352967024440884,-0.23437488069402115,0.1591628960228516,0.58,0.58,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-0.5488185200222031,-1.610294293330181,-4.724781720243045,0.0,7.504391559161238
99,460.0,66.0,5.0,GUYANA,1982-85,GUY5,GUY,4.0,-6.648418514553844,1529.0,-47.505115369349824,17.37546084700845,0.0,22.264537211080114,58.0,0.25,2.841146,52.889836441422766,0.0,0.0,13.56781877426137,0.0,0.0,0.0,0.35,0.0,2.7541369000281617,1.1646655475146164,1.589471352513545,0.02541627630368125,71.50055,7.332369205929062,-0.47505115369349826,0.1737546084700845,0.58,0.145,0.0,0.0,0.0,1.0,0.0,0.0,4.0,-2.216647990041851,-6.104952023747519,-16.813873641504646,0.0,7.504391559161238
100,461.0,66.0,6.0,GUYANA,1986-89,GUY6,GUY,5.0,-2.393262113049177,1401.0,-34.94846330933518,17.593498088645298,0.5,25.860570646353832,58.0,0.0,2.841146,92.97148280063463,0.0,0.0,13.583572825947668,0.0,0.0,0.0,2.175,0.0,2.4438992945343894,1.2310284208525317,1.2128708736818579,0.104733799040973,63.57895,7.244941546337007,-0.3494846330933518,0.17593498088645299,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-0.2818934916017255,-0.6889193052592928,-1.683649404114307,0.0,7.504391559161238
101,462.0,66.0,7.0,GUYANA,1990-93,GUY7,GUY,6.0,4.0273221295173744,1094.0,-13.870167377615877,2.8048431666959432,1.0,13.777046903336151,58.0,0.0,2.841146,98.38650661449589,0.0,0.0,13.60077747678345,0.0,0.0,0.0,1.95,0.0,11.909011540669292,3.5295410519822488,8.379470488687042,2.0707583514221586,58.610974999999996,6.9975959829819265,-0.13870167377615877,0.02804843166695943,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.4459730916572506,29.129121776712747,346.89904740843326,0.0,7.504391559161238
102,464.0,67.0,2.0,HAITI,1970-73,HTI2,HTI,8.0,0.8736246151552995,834.0,-0.12262121134684018,8.534049057457782,0.0,9.36057354557987,1.0,0.0,2.578646,10.197548513135741,0.0,0.0,15.349641240961478,0.0,0.0,0.0,0.0,0.0,0.47908896099048276,0.3306339821148946,0.1484549788755881,0.0,84.022875,6.726233402358747,-0.0012262121134684017,0.08534049057457782,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.150293745020803,0.5510930351358678,0.26402258961233455,0.0,6.726233402358747
103,465.0,67.0,3.0,HAITI,1974-77,HTI3,HTI,1.0,1.4252537847129876,883.0,-1.4574784317151754,10.632822694104094,0.0,8.292882198802728,1.0,0.25,2.578646,14.249040336276607,0.0,0.0,15.417409624576534,0.0,0.0,0.0,0.0,0.0,1.4307587829614377,0.7900516900160779,0.6407070929453599,0.22973593241997994,83.724125,6.78332520060396,-0.014574784317151755,0.10632822694104094,0.01,0.0025,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0295802338273656,1.473080962311994,2.107623524841172,0.0,6.726233402358747
104,466.0,67.0,4.0,HAITI,1978-81,HTI4,HTI,2.0,2.3439602583435137,943.0,-4.231381314363884,9.066649038856411,0.0,10.046287765044767,1.0,0.0,2.578646,22.536414369268925,0.0,0.0,15.485269045997443,0.0,0.0,0.0,0.0,0.0,1.6363741659759443,0.95559968855854,0.680774477417404,0.16065237286208078,82.43209999999999,6.849066282633458,-0.04231381314363884,0.09066649038856411,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8616029421493484,1.4099047958620599,2.307131784434262,0.0,6.726233402358747
105,467.0,67.0,5.0,HAITI,1982-85,HTI5,HTI,3.0,-2.3858972630797615,933.0,-4.249366392428141,8.29449097271915,0.0,11.146753957888656,1.0,0.0,2.578646,28.78313133186962,0.0,0.0,15.557317500240945,0.0,0.0,0.0,0.55,0.0,2.282592422474662,1.466461492945629,0.8161309295290329,0.3414716378434308,81.4359,6.838405200847344,-0.04249366392428141,0.0829449097271915,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.8711672510469018,1.9885197659477398,4.5389801496933995,0.0,6.726233402358747
106,468.0,67.0,6.0,HAITI,1986-89,HTI6,HTI,4.0,-1.772911682941558,902.0,-1.7574721272104792,0.446438249845893,0.0,9.55713821839775,1.0,0.25,2.578646,30.79028140776585,0.0,0.0,15.63508783257733,0.0,0.0,0.0,1.125,0.0,3.0255695623440078,2.161040744646148,0.8645288176978594,0.36685418269573616,80.36617500000001,6.804614520062624,-0.01757472127210479,0.00446438249845893,0.01,0.0025,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.1514594690089972,3.483820721706415,10.540541936258263,0.0,6.726233402358747
107,471.0,68.0,2.0,HONDURAS,1970-73,HND2,HND,7.0,2.221512532720138,1237.0,-2.369746251271269,3.4125951869075632,0.0,11.414766089455911,16.0,0.0,3.393229,16.36521585039857,0.0,0.0,14.814066756121946,0.0,1.0,0.0,2.467,0.0,0.7214854664194962,0.4773550331564548,0.2441304332630413,0.10349971655346565,102.69075000000001,7.1204443723924875,-0.023697462512712687,0.03412595186907563,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0680800583113643,0.7706042390441373,0.5559797588316004,0.0,7.1204443723924875
108,472.0,68.0,3.0,HONDURAS,1974-77,HND3,HND,8.0,2.233826913910497,1266.0,-0.8705752420843966,8.249537881245416,0.0,12.364950182538688,16.0,0.0,3.393229,21.448796692450856,0.0,0.0,14.938051753039266,0.0,1.0,0.0,0.0,0.0,1.057387355325636,0.631813204495244,0.4255741508303922,0.03247373878713508,102.034,7.143617602704121,-0.008705752420843966,0.08249537881245417,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1030739854692073,1.1663764842237943,1.2333117459674112,0.0,7.1204443723924875
109,473.0,68.0,4.0,HONDURAS,1978-81,HND4,HND,1.0,1.0298916145409676,1533.0,-1.9557115948869934,10.658906281179437,0.0,11.801436844096038,16.0,0.0,3.393229,23.296108689773163,0.0,0.0,15.071249807224385,0.0,1.0,0.0,2.4,0.0,1.4330846582772125,0.6658634107120464,0.7672212475651663,0.17585576422242322,99.99279999999999,7.334981878871814,-0.019557115948869934,0.10658906281179437,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.9951115043940718,1.4260790302223012,2.0436919797024253,0.0,7.1204443723924875
110,474.0,68.0,5.0,HONDURAS,1982-85,HND5,HND,2.0,-1.690969488899552,1439.0,-8.887664251293534,6.1142950469840525,0.0,13.113959392147127,16.0,0.25,3.393229,23.168263858950375,0.0,0.0,15.20005401214083,0.0,1.0,0.0,0.75,0.0,3.3021312655898654,2.158945565599136,1.1431856999907286,0.07677868470235931,97.359125,7.271703706887368,-0.08887664251293534,0.06114295046984052,0.16,0.04,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.5841566458060831,1.9289619241183718,6.36968547976366,0.0,7.1204443723924875
111,475.0,68.0,6.0,HONDURAS,1986-89,HND6,HND,3.0,0.7361480578611967,1381.0,-4.076485974364026,5.126432307496498,0.0,14.22583158577188,16.0,0.25,3.393229,26.925534682134554,0.0,0.0,15.32444005313818,0.0,1.0,0.0,3.4,0.0,3.223475536271378,2.6647991673167266,0.5586763689546512,-0.03736064169588429,94.59805,7.2305631534092925,-0.04076485974364026,0.05126432307496498,0.16,0.04,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.9272929102501354,2.989106011149202,9.635310102261174,0.0,7.1204443723924875
112,476.0,68.0,7.0,HONDURAS,1990-93,HND7,HND,4.0,0.6857720211205676,1377.0,-0.6256649802057468,17.20406034503583,0.75,12.35482453182634,16.0,3.25,3.393229,29.84313224405932,0.0,0.0,15.445454771626599,0.0,1.0,0.0,8.575,0.0,3.395001375819712,2.314310112059756,1.080691263759956,0.2810782998861233,91.50019999999999,7.227662498728654,-0.006256649802057468,0.17204060345035832,0.16,0.52,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.6120967052330397,8.868071908040307,30.10711632866498,0.0,7.1204443723924875
113,499.0,72.0,2.0,INDIA,1970-73,IND2,IND,3.0,0.09972740809436331,802.0,-3.4010970021838345,7.476052670267097,0.0,9.029548312717505,89.0,0.5,5.760417,21.635366892486545,0.0,0.0,20.168244478437725,0.0,0.0,0.0,5.767,0.0,0.3459758274911701,0.25859895178557074,0.08737687570559938,0.06131096669446798,78.36265,6.687108607866515,-0.034010970021838345,0.07476052670267097,0.89,0.445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9406737130280463,0.3254503662640698,0.11259795977551595,0.0,6.687108607866515
114,500.0,72.0,3.0,INDIA,1974-77,IND3,IND,4.0,2.512743608656365,765.0,-3.8930043585217886,7.696731428698689,0.0,9.17544400195633,89.0,0.5,5.760417,25.262462661530424,0.0,0.0,20.256669197314793,0.0,0.0,0.0,7.475,0.0,0.36922943079643133,0.23066117682989887,0.13856825396653244,0.0997805689005136,76.94845000000001,6.639875833826536,-0.038930043585217886,0.07696731428698689,0.89,0.445,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.903917388900833,0.33375290299085103,0.12323139439796849,0.0,6.687108607866515
115,501.0,72.0,4.0,INDIA,1978-81,IND4,IND,5.0,1.164212702097478,882.0,-5.590446505578937,7.909990978874393,0.0,9.580308719059031,89.0,0.25,5.760417,28.309059164974247,0.0,0.0,20.340286517940005,0.0,0.0,0.0,6.425,0.0,0.28751833824052603,0.15980624983068287,0.12771208840984316,0.07351262470218964,74.83163333333334,6.782192056006791,-0.05590446505578937,0.07909990978874393,0.89,0.2225,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7847459348156748,0.22562884711921097,0.06487243118284124,0.0,6.687108607866515
116,502.0,72.0,5.0,INDIA,1982-85,IND5,IND,6.0,2.9019235423661804,936.0,-7.13305493070409,8.051903356713963,0.0,10.522955569552884,89.0,2.75,5.760417,37.10877478248159,0.0,0.0,20.422246551291764,0.0,0.0,0.0,6.025,0.0,0.23140546654592545,0.1028356837228841,0.12856978282304138,0.100670903875543,72.0282,6.841615476477592,-0.0713305493070409,0.08051903356713963,0.89,2.4475000000000002,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.6771703395437586,0.1567009183531862,0.03626144911969403,0.0,6.687108607866515
117,503.0,72.0,6.0,INDIA,1986-89,IND6,IND,7.0,4.266719969442834,1092.0,-8.417796801154129,7.937663459178013,0.0,11.981524936270972,89.0,1.0,5.760417,40.73554531005729,0.0,0.0,20.503895782030902,0.0,0.0,0.0,11.525,0.0,0.17101805353591637,0.10329382330923303,0.06772423022668334,0.043245663637408636,,6.9957661563048505,-0.08417796801154129,0.07937663459178013,0.89,0.89,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.590826923670924,0.10104207046281487,0.017280018215789505,0.0,6.687108607866515
118,504.0,72.0,7.0,INDIA,1990-93,IND7,IND,8.0,1.459208903678455,1264.0,-6.757727752453733,9.722771588276146,0.0,11.385406384998928,89.0,1.25,5.760417,45.98036790313563,0.0,0.0,20.5855451098731,0.0,0.0,0.0,17.4,0.0,0.15063425301676592,0.09453152001220538,0.05610273300456055,0.039792140116834816,69.9601,7.142036574706803,-0.06757727752453734,0.09722771588276145,0.89,1.1125,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6795014103231709,0.1023561873678698,0.015418347825803199,0.0,6.687108607866515
119,506.0,73.0,2.0,INDONESIA,1970-73,IDN2,IDN,2.0,4.5736991103837,715.0,-2.4866742984806325,12.312839432288525,1.0,8.59461983278119,76.0,0.0,3.666667,7.2353069978155355,0.0,1.0,18.64180626040326,0.0,0.0,0.0,0.4,0.0,0.7943887856260965,0.7103608389005065,0.08402794672559014,0.03055115772318367,82.78314999999999,6.5722825426940075,-0.024866742984806324,0.12312839432288525,0.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0922437987340614,2.4564437961361785,1.9513714041713777,0.0,6.5722825426940075
120,507.0,73.0,3.0,INDONESIA,1974-77,IDN3,IDN,3.0,4.921753671449336,892.0,-2.7993427560204505,20.02517964496837,1.0,8.876932622221348,76.0,0.0,3.666667,12.798886903442334,0.0,1.0,18.736016893185962,0.0,0.0,0.0,1.325,0.0,0.466785566417177,0.35815621504671674,0.10862935137046037,0.06419523573102333,82.00787500000001,6.79346613258001,-0.027993427560204506,0.20025179644968372,0.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.9630169567700264,1.3830935484695968,0.6456081054303241,0.0,6.5722825426940075
121,508.0,73.0,4.0,INDONESIA,1978-81,IDN4,IDN,4.0,5.826300034844545,1124.0,-2.40623002035987,12.745081901258825,1.0,10.440558345751086,76.0,0.0,3.666667,15.698297263910952,0.0,1.0,18.82087196955782,0.0,0.0,0.0,0.975,0.0,0.2930794495602599,0.2505594832488396,0.04251996631142034,0.012738596691773822,80.24283333333332,7.024649030453636,-0.024062300203598702,0.12745081901258826,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0917071140612475,0.90611581919061,0.265563925526228,0.0,6.5722825426940075
122,509.0,73.0,5.0,INDONESIA,1982-85,IDN5,IDN,5.0,3.2271058213464876,1487.0,-0.9797241302440677,8.691632110739944,1.0,11.00040757040131,76.0,0.0,3.666667,16.670670676780148,0.0,1.0,18.890545301028016,0.0,0.0,0.0,2.55,0.0,0.24826953579223524,0.21584859288529684,0.03242094290693835,0.0026127866531441826,73.1875,7.304515946460155,-0.009797241302440677,0.08691632110739944,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.246021913070961,0.8058883535295508,0.20007752743115034,0.0,6.5722825426940075
123,510.0,73.0,6.0,INDONESIA,1986-89,IDN6,IDN,6.0,4.766860630022451,1687.0,-2.2926275323189595,7.122546475167857,1.0,9.443453878754832,76.0,0.0,3.666667,20.11838377752781,0.0,1.0,18.956671063981645,0.0,0.0,0.0,1.225,0.0,0.26057716664868513,0.25889640321760676,0.0016807634310784135,-0.03764048972817093,,7.430707082545968,-0.022926275323189596,0.07122546475167857,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.1780907476527407,0.8281378823757526,0.21579382298391567,0.0,6.5722825426940075
124,511.0,73.0,7.0,INDONESIA,1990-93,IDN7,IDN,7.0,6.102940150589831,1974.0,0.24877744230145152,8.255393602919959,1.0,9.635088394088063,76.0,0.0,3.666667,29.667429894840936,0.0,1.0,19.022798942289512,0.0,0.0,0.0,1.725,0.0,0.2898517481754465,0.26657509369549987,0.023276654479946642,-0.015452364184694896,67.46849999999999,7.587817219993427,0.0024877744230145152,0.0825539360291996,0.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.3362118090418313,0.9670068251343438,0.28028861876277783,0.0,6.5722825426940075
125,549.0,79.0,3.0,JAMAICA,1974-77,JAM3,JAM,5.0,-4.376964594731181,2922.0,-13.726912397609716,14.999735522124519,0.0,19.451051203897848,5.0,0.75,4.696875,34.846784317853576,0.0,0.0,14.520210744802796,0.0,0.0,0.0,0.0,1.0,0.37991977565242424,0.26974778935545535,0.1101719862969689,-0.00824988143511564,102.061875,7.980023592310645,-0.13726912397609717,0.1499973552212452,0.05,0.037500000000000006,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.12868454399589652,0.04888980308485552,0.018574203019689508,0.0,7.8804263442924
126,550.0,79.0,4.0,JAMAICA,1978-81,JAM4,JAM,6.0,-2.2398595730590554,2601.0,-13.875361267569113,22.89921817727101,0.0,20.054471406196832,5.0,0.25,4.696875,33.027701734699704,0.0,0.0,14.567823649880856,0.0,0.0,0.0,0.0,1.0,1.5296156152830007,1.180244226229734,0.3493713890532666,0.0040391746455971525,90.186775,7.8636512654486515,-0.13875361267569114,0.2289921817727101,0.05,0.0125,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.008082131742103649,0.012362554917496143,0.01890995704659575,0.0,7.8804263442924
127,551.0,79.0,5.0,JAMAICA,1982-85,JAM5,JAM,7.0,-2.157485051521535,2389.0,-12.383786681367768,16.172962676325064,0.0,18.514922290782433,5.0,0.0,4.696875,35.833019252474195,0.0,0.0,14.629990023691745,0.0,0.0,0.0,0.0,1.0,2.3378974185771164,2.1862543657428644,0.15164305283425183,-0.18094543140884112,80.51099999999998,7.77863014732581,-0.12383786681367769,0.16172962676325064,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.20421884507521082,0.4774427107261354,1.116212080925093,0.0,7.8804263442924
128,576.0,83.0,2.0,KENYA,1970-73,KEN2,KEN,8.0,5.989149690857243,586.0,-4.44760868308245,5.104624474372132,0.0,17.080537675936018,83.0,0.0,5.5625,24.321135389589767,1.0,0.0,16.310965544582704,0.0,0.0,0.0,0.333,0.0,1.9003995315246547,1.6728338055000709,0.227565726024584,0.056342044805034325,109.958,6.373319789577012,-0.0444760868308245,0.05104624474372132,0.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021944517917045,1.714529913529098,3.2582918444557043,0.0,6.373319789577012
129,577.0,83.0,3.0,KENYA,1974-77,KEN3,KEN,1.0,0.3382779736276209,847.0,-4.25550087603901,14.636686994483995,0.0,17.50666222869464,83.0,0.25,5.5625,30.379157012856492,1.0,0.0,16.45524622888261,0.0,0.0,0.0,0.875,0.0,1.6239559927738147,1.3599518241988133,0.26400416857500153,0.09165311192204978,112.26575000000001,6.741700694652055,-0.042555008760390096,0.14636686994483994,0.83,0.2075,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.782078371502648,1.270060858220511,2.0625229418946533,0.0,6.373319789577012
130,578.0,83.0,4.0,KENYA,1978-81,KEN4,KEN,2.0,1.9728540797427918,898.0,-5.3399873141541825,11.818827839036672,0.0,19.275671690344787,83.0,0.0,5.5625,29.985187889109202,1.0,0.0,16.60469517829835,0.0,0.0,0.0,1.15,0.0,2.2183522812180487,1.7269508401040874,0.49140144111396133,0.16530322589049684,114.4475,6.8001700683022,-0.05339987314154183,0.11818827839036672,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7472412000941424,1.6576442208489532,3.67723883876819,0.0,6.373319789577012
131,579.0,83.0,5.0,KENYA,1982-85,KEN5,KEN,3.0,-1.4472909488755015,860.0,-5.895900816370343,12.899133171165712,0.0,17.91868074103238,83.0,0.0,5.5625,32.62717311628599,1.0,0.0,16.75720894302578,0.0,0.0,0.0,4.875,0.0,2.376630795928568,1.8940132861563101,0.4826175097722581,0.21444083216187337,113.965,6.756932389247553,-0.05895900816370343,0.1289913317116571,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.6940853880800165,1.6495847083149986,3.92045381827427,0.0,6.373319789577012
132,580.0,83.0,6.0,KENYA,1986-89,KEN6,KEN,4.0,2.6231266297316758,857.0,-5.344986366521864,8.705514641031575,0.0,18.216549607916015,83.0,0.0,5.5625,28.394552175553052,1.0,0.0,16.892569330164033,0.0,0.0,0.0,1.875,0.0,2.927494308028904,2.0614957534531957,0.8659985545757085,0.37468477130085376,111.21125,6.75343791859778,-0.05344986366521864,0.08705514641031575,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.7904256241182442,2.313966515526354,6.774123803172878,0.0,6.373319789577012
133,581.0,83.0,7.0,KENYA,1990-93,KEN7,KEN,5.0,-1.473196639833274,911.0,-2.6016780619832196,24.03983765153903,0.25,16.752327539314674,83.0,0.25,5.5625,29.293378159144673,1.0,0.0,17.008001338887762,0.0,0.0,0.0,3.9,0.0,2.980117286490716,1.729771591023933,1.250345695466783,0.47941187976482047,106.90474999999999,6.814542897259958,-0.026016780619832196,0.2403983765153903,0.83,0.2075,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.3029689744186117,3.883000364425984,11.571796509475625,0.0,6.373319789577012
134,590.0,85.0,2.0,"KOREA, REPUBLIC OF",1970-73,KOR2,KOR,6.0,7.802872257203575,1680.0,-1.337794396249486,10.430409848596355,1.0,9.555818586394544,0.0,0.0,6.360938,23.856376104034034,0.0,1.0,17.309092632241796,0.0,0.0,0.0,22.533,0.0,0.7310021962720118,0.6817912931925406,0.04921090307947117,0.01263087852509154,79.098275,7.426549072397305,-0.01337794396249486,0.10430409848596355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.197202499565467,2.337162049108722,1.7084705909420714,0.0,7.426549072397305
