Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.30596163173868,2.02303735936783,1.19111313907211,1.10480025786655,0.967031536987852,1.08511935026962,0.890633521947843,0.873936224869035,0.7540057230855,0.890469688435612,1.57020561064717,1.23374196551208,1.16587945322128,1.95864876506185,0.447470021822656,0.480115491213682,1.31471834725524,0.657562062146619,0.415174411460495,0.162268273619567,0.0896483110878764,0.114026881058299,-0.465477301437663,-0.239917135306656,0.27654380566821,0.174476342573133,0.0468417497379046,0.0309482686002508,0.0889811680696015,0.10388974399053,0.23153661388859,0.0205387165802572,0.150567603391976,0.110729106072942,0.0790129588788162,0.0873512553954219,-0.00304572725105431,0.017607615277495,0.00760851934365224,-0.0466843169661398,0.00811687469653584,-0.000289023679441578,-0.0257904060779499,-0.0131041860900171,-0.0139027146936105,-0.00124068746620484,-0.00251873187364606,0.00531192376040829,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.0020708277606,23.2850777810825,13.0484037860905,5.29175073328153,9.31519728440505,4.79591843812055,8.63959414099679,14.3400922090797,13.6768191438374,19.8902781511926,17.3043104370975,8.80594709146611,13.3385850058844,13.0425624791148,10.3278114627057,9.7517898305162,15.5774106674569,6.9473561346007,5.38396145836541,5.55322651400258,6.05875992031415,3.6870877757454,4.44664758367354,4.33270393731098,2.93521978102716,3.46991883453144,7.95171051893922,3.09114220905066,1.73907155970356,2.22323374910867,1.65450026574931,4.39533603601442,1.9194369565249,2.34154554594536,0.784107365848217,0.723626783020684,0.770981523586171,0.637179482715518,1.19447360300826,2.84880758553044,1.52153777372619,11.2353282251038,2.77665448443767,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.2999883927551,42.1358412475091,48.6853096743063,43.2268572423638,42.0576591342684,49.6090724921119,48.4603460663246,49.7826514671011,50.1647927170371,71.0265742045982,61.9856500833211,56.4782874515608,52.161178936783,59.0865079345323,66.5923485335234,53.9073270112828,49.947961527261,42.4829749405111,41.2712545767736,53.9479322275055,51.9499243965145,48.8019162089402,44.4243697726591,34.9737754946546,32.8423108039531,27.5050940404179,26.1427788915307,30.4193688939201,33.5983581900876,31.6924251447053,34.3572862058727,35.0704633562059,34.1552441361564,23.1061815819623,29.2674964826473,25.7440377411123,28.9617216256199,22.1508103204821,24.1135855902294,20.7710833587997,21.5326266279143,19.6788444556175,21.8043473480016,23.0062338212133,24.5515720324353,21.6480339307965,16.5045382650243,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,8.27630556249784,7.12023950008767,9.89094659001544,5.35792157940128,7.8806815095249,6.33732463451597,5.2716767024628,5.82124671635385,5.6320126401908,1.3440759378324,4.60256019268456,2.54908356189298,4.94950253091014,1.31313024532225,2.00691041100381,0.614782121822884,-0.101469103555468,-0.167649837318586,-0.284049740033469,0.224782822880225,0.859643422207227,0.163699653095884,1.14017876083947,1.38940618490393,0.247957467964098,1.99393889279578,0.656367299194992,0.576243189356437,0.54061167969034,0.424618522360577,0.0411173355592531,0.25602560345712,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.7239855509663,38.5366058928461,34.5334206053377,34.9828313793898,35.9232743194168,13.9102701347616,42.8056090204776,34.0083846007928,36.5126989895012,26.4859975717209,32.015388301671,6.58597122635985,35.8694671544034,27.1441622931024,43.4267838357155,118.216040386592,49.2076984622465,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5980083684806,49.5841140754802,43.3502494134554,64.440691063131,41.3093183865026,35.5808774627958,38.1406155853549,28.9529674618014,28.6462226989248,32.7529075773997,32.853721584636,31.5474329554885,29.1398801660168,27.9038158261007,41.737648580246,41.4370073557559,37.1680617272933,29.7842841395318,49.4697546586455,46.2892054009175,41.1829223236335,43.6826593035943,42.9440097379928,32.8281457933349,..,..,..,..,..,..,..,..,..,..,..,..,..,9.21222455731809,6.76009664011772,6.82096385542476,11.5754970917808,11.4605586136286,9.71987636565321,13.1791893590254,10.2588891465678,16.6861512853787,9.40156772907253,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.44825548556721,4.50562422518312,7.60507812662602,4.72665567687571,4.60806836515839,8.59016390220142,8.12291497848423,7.21459942932119,5.66702476086771,4.14287760896492,6.38228358774412,5.09850963624295,3.68406064965512,3.70439179949113,4.42670091282817,3.42804799343903,2.1790971052255,1.23555580578281,0.624401077809747,0.94341896599872,0.704845066380788,1.52554139868014,1.48252696235208,1.44426077338457,0.748622657443742,0.783222597214448,0.830437156003647,-0.455966938687729,0.895784327250512,0.802934800597501,0.378849256930016,1.18952303053628,1.56427522411711,2.82982831939959,1.09504776564033,2.14334432332829,1.9593708324344,1.12748560724024,0.302738385158273,0.595628437599786,0.298466501312318,0.0831035074034515,0.480155802163785,0.141063811544393,2.815514712232,2.11404371689836,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.309816952282041,0.201188199754145,0.247131926653904,0.430534443991666,0.618536240322303,0.312960235640648,0.483689041983612,1.00011134831824,0.639539097036017,0.486328661301924,0.256892251156522,0.335332712216105,0.476309269863785,0.470117813501602,0.597651757386281,0.514373250238327,0.567135191706634,0.353334795671573,0.111938891372356,0.0192423451823519,0.0265786197312725,-0.019121075375353,0.0485244948401396,0.0664326191106953,0.0561688566876455,0.0580091509515243,0.0745040024306135,0.0796472682588657,0.0329839181649025,0.0402744090933939,0.0652146370960066,0.127387946782027,0.230956829960697,0.0912485433613898,0.118747849899087,0.16675832019424,0.0671933291313254,0.172349024826688,0.147694003113932,0.0974693380903647,0.0938817885091444,0.168491167134859,0.0931062740332903,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.3338025050385,25.2338495480754,49.0062575970758,51.3109230403589,52.5529544894103,45.1323178541032,..,..,..,..,..,..,..,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.45960813067542,3.11709061968021,12.9798153512065,12.1627117467973,11.1810209446078,11.4746595824838,6.9456758738154,5.75791781044872,6.34942632981649,7.18580122941119,6.20110550352082,5.25843362328288,6.18087441541716,10.5858342997412,7.79622325748705,8.05292841861841,5.539562898026,8.39883583816376,6.44946945430335,5.47774802552246,4.26863205298128,3.79053127889861,4.86809934812058,8.20682819437031,6.95926882789524,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.187061581868077,0.169887456315384,0.139266067822575,0.152682742928274,0.356428822908925,0.34577853102071,0.246757346216314,0.195747721747217,0.299407092977841,1.16057772675598,13.6646690027687,21.2550613722499,25.1429250080184,34.9651145235522,27.8762498045097,27.5667544518994,30.0301042262619,25.2039309398669,26.7976297145395,23.4745406373393,21.6757986182271,19.0147076121804,19.2522927193208,15.3136513222124,11.9835837254524,9.66945076868886,8.09980924233216,5.82999321632542,10.7626713050961,6.37634058211726,3.59728566969317,4.40582750179331,4.57464758491126,3.85582421964452,3.74156886147731,4.94570728277166,9.32277345723944,3.29486463525679,2.77004664908507,7.85574753502245,2.37965064676037,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.22872113354588,2.35862859761242,2.60571542871276,2.85072977329983,4.03691199518068,3.55306998988065,3.98909992444206,3.35534631007566,3.7783899381648,2.84689377304758,3.51675054296462,3.94496163370452,2.47002294216394,6.48067644375209,3.35346779344159,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.83920222060466,6.9831077611829,14.2024691831113,10.0988172792754,10.405996343063,19.9901538915406,17.3612613394924,14.6032537741096,9.29113647718759,6.87378358320571,16.8943755644904,8.00993633703826,7.3569129478688,7.38363622841944,6.72396803926591,14.0186937212328,17.0205333747172,9.89718025303695,8.56497620509672,7.06498633841064,4.41663008738741,5.95503130859209,4.56597765742868,4.84585833296245,6.02154782766986,3.7020804775835,4.1788876656649,2.85737193614667,3.83847150348454,4.12980761501565,3.38941739600109,4.39159017225462,3.72448492964396,3.23618279070989,2.80070883814629,2.51988391532633,2.9535129115391,2.94743316709411,4.04420396219511,4.21533030857399,3.48040412603742,4.34016002576534,4.65429977943531,1.40647925205416,1.32448541965391,3.7821415603981,1.52784103163476,..
